video_name,dominant_emotion,angry,disgust,scared,happy,sad,surprised,neutral,usefulness_tool,,given_val,given_aro,match_val,match_aro
Wonder_038.mp4,neutral,2,0,5,29,13,0,76,Non-useful,,Useful,Non-useful,,match
Wonder_039.mp4,neutral,0,0,0,14,6,0,42,Non-useful,,Useful,Non-useful,,match
Wonder_040.mp4,happy,2,0,7,82,11,0,69,Useful,,Useful,Useful,match,match
Wonder_041.mp4,happy,2,0,0,26,0,0,21,Non-useful,,Useful,Non-useful,,match
Wonder_042.mp4,happy,0,0,0,39,2,0,9,Useful,,Useful,Non-useful,match,
Wonder_043.mp4,happy,0,0,0,1,0,0,1,Non-useful,,Useful,Useful,,
Wonder_044.mp4,neutral,0,0,1,2,1,0,21,Non-useful,,Useful,Non-useful,,match
Wonder_045.mp4,neutral,0,0,0,10,0,0,14,Non-useful,,Useful,Non-useful,,match
Wonder_046.mp4,neutral,2,0,0,11,0,0,23,Non-useful,,Useful,Non-useful,,match
Wonder_047.mp4,neutral,0,0,2,25,2,0,102,Non-useful,,Useful,Non-useful,,match
Wonder_048.mp4,happy,5,0,6,79,1,0,37,Useful,,Useful,Non-useful,match,
Wonder_049.mp4,happy,8,0,19,148,22,0,98,Useful,,Useful,Non-useful,match,
Wonder_050.mp4,happy,5,0,4,51,5,5,33,Useful,,Useful,Non-useful,match,
Wonder_051.mp4,happy,0,0,2,40,9,0,16,Useful,,Useful,Non-useful,match,
Wonder_052.mp4,neutral,3,0,3,11,5,0,43,Non-useful,,Non-useful,Useful,match,
Wonder_053.mp4,neutral,0,0,0,9,4,0,19,Non-useful,,Useful,Non-useful,,match
Wonder_054.mp4,neutral,2,0,16,3,17,0,80,Non-useful,,Non-useful,Non-useful,match,match
Wonder_055.mp4,neutral,8,0,6,51,4,0,52,Non-useful,,Useful,Non-useful,,match
Wonder_056.mp4,neutral,3,1,3,20,8,0,26,Non-useful,,Non-useful,Useful,match,
Wonder_057.mp4,neutral,3,0,13,57,32,0,77,Non-useful,,Useful,Non-useful,,match
Wonder_058.mp4,happy,0,0,0,13,2,0,13,Non-useful,,Non-useful,Useful,match,
Wonder_059.mp4,happy,0,0,2,22,1,0,12,Non-useful,,Non-useful,Useful,match,
Wonder_060.mp4,neutral,1,0,7,7,26,0,57,Non-useful,,Non-useful,Useful,match,
Wonder_061.mp4,sad,0,0,0,10,49,0,32,Useful,,Non-useful,Useful,,match
Wonder_062.mp4,neutral,4,0,58,56,41,0,96,Non-useful,,Non-useful,Non-useful,match,match
Wonder_063.mp4,happy,0,0,0,9,1,0,0,Non-useful,,Useful,Non-useful,,match
Wonder_064.mp4,neutral,5,0,3,6,5,0,57,Non-useful,,Non-useful,Non-useful,match,match
Wonder_065.mp4,neutral,2,0,23,11,10,0,34,Non-useful,,Non-useful,Non-useful,match,match
Wonder_066.mp4,neutral,0,0,4,7,9,0,43,Non-useful,,Non-useful,Non-useful,match,match
Wonder_067.mp4,neutral,0,0,4,26,10,0,115,Non-useful,,Non-useful,Non-useful,match,match
Wonder_068.mp4,happy,10,0,6,79,3,0,24,Useful,,Useful,Non-useful,match,
Wonder_069.mp4,neutral,2,0,2,2,4,0,38,Non-useful,,Non-useful,Non-useful,match,match
Wonder_070.mp4,neutral,1,0,0,20,2,0,61,Non-useful,,Non-useful,Non-useful,match,match
Wonder_071.mp4,neutral,0,0,0,7,0,0,14,Non-useful,,Useful,Non-useful,,match
Wonder_072.mp4,neutral,13,0,4,21,9,0,183,Non-useful,,Non-useful,Useful,match,
Wonder_073.mp4,neutral,0,0,0,3,10,0,45,Non-useful,,Useful,Non-useful,,match
Wonder_074.mp4,happy,0,0,0,9,0,0,8,Non-useful,,Useful,Non-useful,,match
Wonder_075.mp4,neutral,0,0,1,4,0,0,28,Non-useful,,Useful,Non-useful,,match
Wonder_076.mp4,neutral,8,0,5,6,0,0,57,Non-useful,,Non-useful,Non-useful,match,match
Wonder_077.mp4,angry,0,0,0,0,0,0,0,Non-useful,,Useful,Non-useful,,match
Wonder_078.mp4,neutral,1,1,0,2,0,0,10,Non-useful,,Useful,Non-useful,,match
Wonder_079.mp4,neutral,1,0,0,9,0,0,10,Non-useful,,Useful,Non-useful,,match
Wonder_080.mp4,happy,4,0,0,67,0,0,57,Non-useful,,Useful,Non-useful,,match
Wonder_081.mp4,happy,1,0,1,15,1,0,2,Useful,,Useful,Non-useful,match,
Wonder_082.mp4,happy,0,0,0,13,0,0,1,Useful,,Useful,Non-useful,match,
Wonder_083.mp4,neutral,2,0,2,6,9,0,83,Non-useful,,Non-useful,Non-useful,match,match
Wonder_084.mp4,neutral,2,0,1,31,6,0,43,Non-useful,,Useful,Non-useful,,match
Wonder_085.mp4,neutral,0,0,0,9,1,0,32,Non-useful,,Useful,Non-useful,,match
Wonder_086.mp4,neutral,0,0,13,11,3,0,172,Non-useful,,Non-useful,Non-useful,match,match
Wonder_087.mp4,happy,1,0,4,91,8,0,32,Useful,,Useful,Non-useful,match,
Wonder_088.mp4,neutral,4,0,0,0,5,0,28,Non-useful,,Non-useful,Non-useful,match,match
Wonder_089.mp4,neutral,0,0,0,3,1,0,6,Non-useful,,Useful,Useful,,
Wonder_090.mp4,neutral,0,0,3,2,2,0,35,Non-useful,,Non-useful,Non-useful,match,match
Wonder_091.mp4,happy,23,0,4,25,3,0,16,Non-useful,,Useful,Useful,,
Wonder_092.mp4,happy,1,0,0,7,6,0,0,Non-useful,,Useful,Non-useful,,match
Wonder_093.mp4,neutral,9,0,0,21,5,0,52,Non-useful,,Useful,Non-useful,,match
Wonder_094.mp4,neutral,4,0,4,29,18,0,89,Non-useful,,Non-useful,Non-useful,match,match
Wonder_095.mp4,neutral,3,0,1,7,2,0,106,Non-useful,,Non-useful,Non-useful,match,match
Wonder_096.mp4,neutral,0,0,3,0,1,0,49,Non-useful,,Non-useful,Non-useful,match,match
Wonder_097.mp4,neutral,2,0,5,7,6,0,35,Non-useful,,Non-useful,Useful,match,
Wonder_098.mp4,neutral,11,0,9,10,21,0,100,Non-useful,,Non-useful,Non-useful,match,match
Wonder_099.mp4,neutral,7,0,14,15,9,0,46,Non-useful,,Non-useful,Useful,match,
Wonder_100.mp4,neutral,0,0,1,4,9,0,25,Non-useful,,Non-useful,Useful,match,
Wonder_101.mp4,angry,0,0,0,0,0,0,0,Non-useful,,Non-useful,Non-useful,match,match
Wonder_102.mp4,neutral,2,0,3,11,15,0,81,Non-useful,,Non-useful,Non-useful,match,match
Wonder_103.mp4,neutral,0,0,9,0,0,0,44,Non-useful,,Non-useful,Non-useful,match,match
Wonder_104.mp4,neutral,0,0,13,17,30,0,58,Non-useful,,Non-useful,Useful,match,
Wonder_105.mp4,neutral,0,0,1,9,1,0,20,Non-useful,,Non-useful,Useful,match,
Wonder_106.mp4,neutral,10,0,1,6,24,0,54,Non-useful,,Non-useful,Non-useful,match,match
Wonder_107.mp4,neutral,0,0,34,13,19,0,99,Non-useful,,Non-useful,Non-useful,match,match
Wonder_108.mp4,neutral,1,0,6,0,33,0,48,Non-useful,,Useful,Non-useful,,match
Wonder_109.mp4,neutral,0,0,0,6,13,0,19,Non-useful,,Non-useful,Non-useful,match,match
Wonder_110.mp4,angry,0,0,0,0,0,0,0,Non-useful,,Non-useful,Non-useful,match,match
Wonder_111.mp4,neutral,0,0,1,38,5,0,109,Non-useful,,Useful,Non-useful,,match
Wonder_112.mp4,happy,4,0,1,69,12,0,53,Useful,,Useful,Non-useful,match,
Wonder_113.mp4,neutral,2,0,1,2,6,1,34,Non-useful,,Useful,Non-useful,,match
Wonder_114.mp4,neutral,4,0,3,38,6,0,94,Non-useful,,Useful,Non-useful,,match
Wonder_115.mp4,neutral,1,0,1,5,13,0,32,Non-useful,,Useful,Useful,,
Wonder_116.mp4,neutral,0,0,8,0,1,0,33,Non-useful,,Useful,Non-useful,,match
Wonder_117.mp4,happy,12,0,18,56,5,0,20,Useful,,Useful,Non-useful,match,
Wonder_118.mp4,neutral,2,0,1,55,5,0,117,Non-useful,,Non-useful,Non-useful,match,match
Wonder_119.mp4,neutral,5,0,0,76,25,0,135,Non-useful,,Useful,Non-useful,,match
Wonder_120.mp4,happy,0,0,1,7,0,0,6,Non-useful,,Useful,Non-useful,,match
Wonder_121.mp4,happy,0,0,1,34,2,0,9,Useful,,Useful,Useful,match,match
Wonder_122.mp4,neutral,1,0,4,43,4,0,46,Non-useful,,Useful,Useful,,
Wonder_123.mp4,happy,0,0,0,24,0,0,12,Useful,,Useful,Useful,match,match
Wonder_124.mp4,happy,0,0,0,52,3,0,29,Useful,,Useful,Useful,match,match
Wonder_125.mp4,angry,0,0,0,0,0,0,0,Non-useful,,Useful,Useful,,
Wonder_126.mp4,happy,0,0,1,13,0,0,0,Useful,,Useful,Non-useful,match,
Wonder_127.mp4,neutral,1,0,1,7,0,0,13,Non-useful,,Useful,Useful,,
Wonder_128.mp4,happy,2,0,2,20,0,0,6,Useful,,Useful,Useful,match,match
Wonder_129.mp4,neutral,6,0,3,28,2,0,32,Non-useful,,Useful,Useful,,
Wonder_130.mp4,happy,1,0,10,23,10,0,5,Useful,,Useful,Non-useful,match,
Wonder_131.mp4,happy,5,0,1,39,2,0,2,Useful,,Useful,Useful,match,match
Wonder_132.mp4,happy,4,0,2,13,0,0,0,Non-useful,,Useful,Non-useful,,match
Wonder_133.mp4,happy,0,0,4,26,4,0,9,Useful,,Useful,Useful,match,match
Wonder_134.mp4,happy,0,0,0,36,0,0,0,Useful,,Useful,Useful,match,match
Wonder_135.mp4,neutral,1,0,0,27,0,0,34,Non-useful,,Useful,Non-useful,,match
Wonder_136.mp4,happy,1,0,1,13,1,0,2,Useful,,Useful,Non-useful,match,
Wonder_137.mp4,happy,0,0,1,51,1,0,32,Useful,,Useful,Non-useful,match,
Wonder_138.mp4,neutral,10,0,2,16,3,0,61,Non-useful,,Non-useful,Non-useful,match,match
Wonder_139.mp4,neutral,7,0,11,13,6,0,43,Non-useful,,Non-useful,Useful,match,
Wonder_140.mp4,neutral,6,0,1,13,2,0,31,Non-useful,,Non-useful,Useful,match,
Wonder_141.mp4,angry,12,0,1,2,0,0,4,Non-useful,,Non-useful,Useful,match,
Wonder_142.mp4,neutral,1,0,9,3,1,0,13,Non-useful,,Useful,Useful,,
Wonder_143.mp4,happy,3,0,3,61,19,0,32,Useful,,Useful,Non-useful,match,
Wonder_144.mp4,neutral,7,0,9,9,4,0,73,Non-useful,,Useful,Non-useful,,match
Wonder_145.mp4,neutral,29,19,5,6,36,0,72,Non-useful,,Useful,Non-useful,,match
Wonder_146.mp4,neutral,3,0,3,11,0,0,16,Non-useful,,Useful,Non-useful,,match
Wonder_147.mp4,happy,4,0,3,40,6,0,40,Non-useful,,Useful,Non-useful,,match
Wonder_148.mp4,happy,0,0,0,2,0,0,0,Non-useful,,Useful,Non-useful,,match
Wonder_149.mp4,scared,0,0,36,10,0,0,29,Non-useful,,Useful,Non-useful,,match
Wonder_150.mp4,neutral,0,0,36,2,1,0,40,Non-useful,,Useful,Useful,,
Wonder_151.mp4,scared,4,0,99,51,5,0,39,Useful,,Useful,Non-useful,match,
Wonder_152.mp4,neutral,6,0,14,55,21,0,157,Non-useful,,Useful,Non-useful,,match
Wonder_153.mp4,happy,5,0,16,169,9,0,21,Useful,,Useful,Useful,match,match
Wonder_154.mp4,happy,0,0,0,22,1,0,3,Useful,,Useful,Useful,match,match
